node mean_tx_out median_tx_out mean_tx_in mean_tx_int count.mean_tx_all count.median_tx_all
4405 2.8706513220784663e-06 2.8706513220784663e-06 2.8707584543836483e-06 2.8707584543836483e-06 8.610841623660296e-06 0.017543859649122806
4406 0.00019801980198019803 0.00019801980198019803 0 0 0.00019928258270227183 0.00019928258270227183
4407 0 0 0 0 0 0
4408 0 0 0 0 5.540178482389989e-07 5.540178482389989e-07
4409 0 0 0 0 0.006172839506172839 0.006172839506172839
4410 0 0 0 0 0 0
4411 0 0 0 0 0.0011086474501108647 0.0011086474501108647
4412 0 0 0 0 0.00046816479400749064 0.00046816479400749064
4413 0 0 4.6345903578274525e-07 4.6345903578274525e-07 4.6345903578274525e-07 4.6345903578274525e-07
4414 0 0 0 0 0 0
4415 0 0 0 0 0.010638297872340425 0.010638297872340425
4416 0 0 0 0 0 0
4417 0 0 0 0 0.0003444712366517396 0.0003444712366517396
4418 0 0 0 0 0 0
4419 0 0 0 0 0 0
4420 0 0 0 0 0.014084507042253521 0.014084507042253521
4421 0 0 0 0 0 0
4422 0 0 0 0 0 0
4423 0 0 0 0 0 0
4424 0 0 0 0 0 0
4425 0 0 0 0 0.009523809523809525 0.009523809523809525
4426 0 0 0 0 0 0
4427 0 0 0 0 2.118451073313236e-06 2.118451073313236e-06
4428 0 0 0 0 0.011363636363636364 0.011363636363636364
4429 0 0 0 0 0 0
4430 0 0 0 0 0 0
4431 0 0 0 0 0.00016202203499675956 0.00016202203499675956
4432 0 0 0 0 0 0
4433 0 0 0 0 0 0
4434 0 0 0 0 0 0
4435 0 0 0 0 0 0
4436 0 0 0 0 0.011111111111111112 0.011111111111111112
4437 0 0 0 0 0 0
4438 0 0 0 0 4.036261775793731e-06 4.036261775793731e-06
4439 0 0 0 0 0 0
4440 0 0 0 0 0 0
4441 0 0 3.874603870186822e-07 3.874603870186822e-07 3.874603870186822e-07 3.874603870186822e-07
4442 0 0 0 0 0.010752688172043012 0.010752688172043012
4443 0 0 0 0 0 0
4444 0 0 0 0 0 0
4445 0 0 0 0 0 0
4446 0 0 0 0 0.009345794392523364 0.009345794392523364
4447 0 0 0 0 0 0
4448 5.423199362231755e-06 0.00033344448149383126 5.423866095593831e-06 0.00031026993484331366 1.2643777816311197e-05 0.0019305019305019305
4449 0 0 0 0 0 0
4450 0 0 0 0 0.02040816326530612 0.02040816326530612
4451 0 0 0 0 3.6147017148144937e-06 3.6147017148144937e-06
4452 0 0 7.124694261557501e-07 7.124694261557501e-07 1.4249378370868571e-06 1.4249378370868571e-06
4453 0 0 0.0045662100456621 0.0045662100456621 0.0045662100456621 0.0045662100456621
4454 0 0 0 0 0.007352941176470588 0.007352941176470588
4455 4.57291699058162e-07 4.57291699058162e-07 0 0 6.840397563906415e-07 1.2166338175535928e-05
4456 0 0 0 0 0 0
4457 2.199387206736459e-07 2.199387206736459e-07 2.251077027803953e-07 2.251077027803953e-07 6.597808999587416e-07 9.556118304744613e-06
4458 0 0 1.990906204095095e-06 3.2202748504584866e-06 1.990906204095095e-06 3.2202748504584866e-06
4459 0 0 0 0 0 0
4460 0 0 0 0 0.009009009009009009 0.009009009009009009
4461 0 0 5.529153845941187e-07 5.529153845941187e-07 5.529153845941187e-07 5.529153845941187e-07
4462 0 0 0 0 0.002079002079002079 0.002079002079002079
4463 0 0 0 0 0 0
4464 0 0 0 0 0.007352941176470588 0.007352941176470588
4465 0 0 0 0 0 0
4466 0 0 0 0 7.345325801925945e-06 7.345325801925945e-06
4467 3.837556244183704e-06 3.837556244183704e-06 3.836783240930803e-06 3.836783240930803e-06 9.589253898511173e-06 0.0049504950495049506
4468 0 0 0 0 0 0
4469 0 0 0 0 0 0
4470 0 0 0 0 6.157373855421167e-07 6.157373855421167e-07
4471 0 0 0 0 0.007751937984496124 0.007751937984496124
4472 0 0 0 0 0.007692307692307693 0.007692307692307693
4473 0 0 0 0 3.3463954301624008e-06 3.3463954301624008e-06
4474 0 0 0.0006626905235255136 0.0006626905235255136 0.0006626905235255136 0.0006626905235255136
4475 0 0 4.2998361762416854e-06 4.2998361762416854e-06 4.2998361762416854e-06 4.2998361762416854e-06
4476 0 0 0 0 0 0
4477 0 0 0 0 0.008620689655172414 0.008620689655172414
4478 0 0 0 0 1.4785965752746124e-06 1.4785965752746124e-06
4479 0 0 0 0 0 0
4480 0 0 0 0 0.005 0.005
4481 0 0 1.1626284704459844e-05 1.1626284704459844e-05 1.1626284704459844e-05 1.1626284704459844e-05
4482 0 0 0 0 0 0
4483 0 0 0 0 0 0
4484 0 0 0 0 0 0
4485 0 0 5.1460624045834266e-05 4.298302170642596e-05 3.896030529295228e-06 3.499440089585666e-05
4486 0 0 0 0 3.1981056980329413e-07 3.1981056980329413e-07
4487 0 0 0 0 0 0
4488 0 0 0 0 5.551237926057511e-05 5.551237926057511e-05
4489 2.0123386544598203e-06 2.8581227849548415e-06 1.1885271474457067e-06 1.5140160031491534e-06 2.6741821088302978e-06 2.9102253678524865e-06
4490 0 0 0 0 0 0
4491 0 0 0 0 0 0
4492 0 0 0 0 0.005494505494505495 0.005494505494505495
4493 0 0 0 0 0 0
4494 0 0 0 0 0 0
4495 0 0 0 0 0 0
4496 0 0 0 0 5.57466426584459e-06 5.57466426584459e-06
4497 0 0 0 0 0.0047169811320754715 0.0047169811320754715
4498 0 0 1.6320442088135284e-06 1.6320442088135284e-06 1.6320442088135284e-06 1.6320442088135284e-06
4499 0 0 0 0 0.001644736842105263 0.001644736842105263
4500 0 0 0 0 3.1379686360034833e-07 3.1379686360034833e-07
4501 0 0 0 0 0 0
4502 0 0 0 0 0 0
4503 0 0 0 0 1.260484076304664e-06 1.260484076304664e-06
4504 0 0 0 0 0 0
4505 0 0 0 0 0.011363636363636364 0.011363636363636364
4506 0 0 0 0 4.4503782821539834e-05 4.4503782821539834e-05
4507 0 0 0 0 0 0
4508 0 0 3.393373420384673e-06 3.393373420384673e-06 6.759291491065906e-06 6.759291491065906e-06
4509 0 0 0 0 0 0
4510 0 0 0 0 4.2463566260148795e-06 4.2463566260148795e-06
4511 0 0 0.000725689404934688 0.000725689404934688 0.000723589001447178 0.000723589001447178
4512 0 0 0 0 0.005376344086021506 0.005376344086021506
4513 0 0 0 0 0 0
4514 0 0 3.7563976146875145e-07 3.7563976146875145e-07 3.7563976146875145e-07 3.7563976146875145e-07
4515 0 0 0 0 0 0
4516 0 0 1.8161081528727199e-06 1.8161081528727199e-06 6.437541683082398e-07 6.437541683082398e-07
4517 0 0 0 0 0 0
4518 0 0 0 0 0.01098901098901099 0.01098901098901099
4519 0 0 1.0 1.0 3.863338271967425e-06 3.863338271967425e-06
4520 0 0 0 0 1.4624586855421334e-05 1.4624586855421334e-05
4521 0 0 0 0 0.003703703703703704 0.003703703703703704
4522 0 0 0 0 0 0
4523 0 0 0 0 0.00014801657785671994 0.00014801657785671994
4524 0 0 0 0 0 0
4525 2.8738605143060777e-06 2.1608259541127e-06 2.8738605143060777e-06 2.1608259541127e-06 6.705648838581621e-06 1.0
4526 1.74397109193518e-06 1.74397109193518e-06 0 0 2.608731947574923e-06 0.00031486146095717883
4527 0 0 0.0007593014426727411 0.0007593014426727411 0.0007593014426727411 0.0007593014426727411
4528 0 0 0 0 1.5348275391035686e-06 1.5348275391035686e-06
4529 0 0 0 0 0 0
4530 0 0 0 0 0 0
4531 0 0 1.99201864529452e-06 0.009900990099009901 1.99201864529452e-06 0.009900990099009901
4532 0 0 0 0 0 0
4533 0 0 0 0 0.00625 0.00625
4534 0 0 0 0 0 0
4535 0 0 0 0 0 0
4536 0 0 0 0 0 0
4537 1.3638545803692227e-06 1.3638545803692227e-06 1.3638369096546698e-06 1.3638369096546698e-06 3.4094481262695934e-06 0.012658227848101266
4538 2.3977940294928665e-05 2.3977940294928665e-05 0 0 2.975659108492531e-05 2.975659108492531e-05
4539 0 0 0 0 0 0
4540 0 0 0 0 0 0
4541 0 0 0 0 0 0
4542 0 0 3.5201822609567435e-07 3.5201822609567435e-07 3.5201822609567435e-07 3.5201822609567435e-07
4543 0 0 0 0 0 0
4544 0 0 0 0 0 0
4545 0 0 0 0 0 0
4546 0 0 0 0 0.001184834123222749 0.001184834123222749
4547 2.082355493899323e-06 7.560807796705e-06 2.082355493899323e-06 7.560807796705e-06 4.3729365205793515e-06 1.0
4548 0 0 0 0 0.006578947368421052 0.006578947368421052
4549 0 0 0 0 5.512496830314323e-06 5.512496830314323e-06
4550 0 0 0 0 0.006622516556291391 0.006622516556291391
4551 0 0 0 0 0 0
4552 0 0 0 0 0 0
4553 0 0 0 0 0.009615384615384616 0.009615384615384616
4554 0 0 0 0 0 0
4555 0 0 1.0256410256410256e-05 1.0256410256410256e-05 1.0256410256410256e-05 1.0256410256410256e-05
4556 0 0 0 0 0 0
4557 0 0 0 0 0.005208333333333333 0.005208333333333333
4558 0 0 1.5240446621288237e-06 1.3587584209053136e-06 1.5240446621288237e-06 1.3587584209053136e-06
4559 0 0 0 0 0 0
4560 0 0 0 0 0.00010792143319663285 0.00010792143319663285
4561 4.0111527874837775e-06 4.005254894421481e-06 4.011022289250862e-06 4.008980115458628e-06 8.46660814309459e-06 0.0024271844660194173
4562 0 0 0.0035842293906810036 0.0035842293906810036 2.524130689390574e-06 0.0017953321364452424
4563 0 0 0 0 0.014925373134328358 0.014925373134328358
4564 0 0 0 0 0 0
4565 0 0 0 0 0.008695652173913044 0.008695652173913044
4566 0 0 0.012578616352201259 0.012578616352201259 1.044916065375522e-06 0.008849557522123894
4567 0 0 0 0 7.944439766052138e-07 7.944439766052138e-07
4568 0 0 2.5277994747232693e-06 0.0036101083032490976 2.5277994747232693e-06 0.0036101083032490976
4569 0 0 0.0006954102920723226 0.0006954102920723226 0.00027536830510808204 0.00027536830510808204
4570 0 0 0 0 0 0
4571 0 0 0 0 0 0
4572 0 0 0 0 0.008130081300813009 0.008130081300813009
4573 0 0 0 0 0.005376344086021506 0.005376344086021506
4574 0.0009168704156479216 0.0009541984732824427 0.000920104278484895 0.0009606147934678194 0.0019717882602760506 0.006289308176100629
4575 0 0 0 0 0 0
4576 4.268870542231936e-06 4.268870542231936e-06 6.331611838425708e-06 4.6017210436703324e-05 1.263950857590657e-05 0.00028256569652444194
4577 0 0 0 0 0 0
4578 0 0 0 0 0 0
4579 0 0 0 0 0 0
4580 0 0 0 0 0.008620689655172414 0.008620689655172414
4581 0 0 8.170588821654021e-07 8.170588821654021e-07 8.170588821654021e-07 8.170588821654021e-07
4582 0 0 0 0 0.003134796238244514 0.003134796238244514
4583 0 0 1.8430801555559652e-06 1.8430801555559652e-06 1.8430801555559652e-06 1.8430801555559652e-06
4584 0 0 0 0 0 0
4585 6.05380745138944e-07 6.05380745138944e-07 6.053741484655884e-07 6.053741484655884e-07 1.8158333403949074e-06 0.0035714285714285713
4586 0 0 0.0006542361792607131 0.0006542361792607131 4.8807947235355175e-06 0.0004597701149425287
4587 0.0006640106241699867 0.0006640106241699867 0.00038714672861014324 0.00038714672861014324 1.814010692988365e-06 0.00038714672861014324
4588 0 0 0 0 0 0
4589 0 0 6.841281248834845e-07 6.841281248834845e-07 6.841281248834845e-07 6.841281248834845e-07
4590 0 0 0 0 0 0
4591 0 0 0 0 0.002150537634408602 0.002150537634408602
4592 0 0 0 0 0 0
4593 0 0 0 0 0.006172839506172839 0.006172839506172839
4594 0 0 0 0 0 0
4595 0 0 0 0 0 0
4596 0 0 3.4028721602181104e-07 3.4028721602181104e-07 6.805742004529222e-07 6.805742004529222e-07
4597 0 0 0 0 0.014705882352941176 0.014705882352941176
4598 0 0 0 0 0 0
4599 0 0 0 0 0.0034482758620689655 0.0034482758620689655
4600 0 0 7.611462253236394e-07 7.611462253236394e-07 1.1417189034779422e-06 1.277403498552702e-06
4601 0 0 2.375466185238853e-05 2.375466185238853e-05 2.375466185238853e-05 2.375466185238853e-05
4602 0 0 2.418028822903569e-05 2.418028822903569e-05 4.8276527952109686e-05 4.8276527952109686e-05
4603 0 0 0 0 0 0
4604 5.352382104417481e-07 5.352382104417481e-07 5.351840712094518e-07 5.351840712094518e-07 1.6054637141118655e-06 0.003436426116838488
4605 0 0 3.033520400424693e-05 3.033520400424693e-05 6.059504332545598e-05 6.059504332545598e-05
4606 0 0 0 0 0 0
4607 0 0 0 0 0 0
4608 0 0 0 0 0 0
4609 0 0 0 0 0 0
4610 0 0 0 0 0 0
4611 0 0 0 0 0 0
4612 0 0 0.0008097165991902834 0.0008097165991902834 0.000655307994757536 0.000655307994757536
4613 0 0 0 0 0.0016366612111292963 0.0016366612111292963
4614 0 0 0 0 0 0
4615 0 0 0 0 0.004784688995215311 0.004784688995215311
4616 0 0 0 0 0.009615384615384616 0.009615384615384616
4617 0 0 0 0 0 0
4618 0 0 0 0 3.247807729782397e-05 3.247807729782397e-05
4619 0 0 0 0 0.010869565217391304 0.010869565217391304
4620 0 0 0 0 0 0
4621 0 0 0 0 0.008 0.008
4622 0 0 0 0 0.009433962264150943 0.009433962264150943
4623 0 0 0 0 0 0
4624 0 0 0 0 0.00641025641025641 0.00641025641025641
4625 0 0 8.453364058493898e-07 6.480369018133368e-07 8.453364058493898e-07 6.480369018133368e-07
4626 0.002607561929595828 0.002607561929595828 0.0017094017094017094 0.0017094017094017094 1.7149062653671679e-06 0.001838235294117647
4627 0 0 0 0 2.738151402796036e-07 2.738151402796036e-07
4628 0 0 0 0 0.01282051282051282 0.01282051282051282
4629 0 0 5.015009924704641e-07 5.015009924704641e-07 7.522513000783094e-07 6.190555193751996e-07
4630 0 0 0.000444247001332741 0.000444247001332741 0.000444247001332741 0.000444247001332741
4631 0 0 0 0 0 0
4632 0 0 0 0 0.008620689655172414 0.008620689655172414
4633 0 0 0 0 0 0
4634 0 0 0 0 0.01098901098901099 0.01098901098901099
4635 0 0 0 0 0 0
4636 0 0 0 0 0 0
4637 0 0 0 0 4.241961482989734e-05 4.241961482989734e-05
4638 0.0031746031746031746 0.0031746031746031746 3.675389591296677e-05 3.675389591296677e-05 5.418712983416932e-06 3.675389591296677e-05
4639 0 0 0 0 0 0
4640 0 0 0 0 0 0
4641 0 0 0 0 0 0
4642 0 0 0 0 0.0047169811320754715 0.0047169811320754715
4643 0 0 0.0027548209366391185 0.0027548209366391185 0.0027548209366391185 0.0027548209366391185
4644 2.8164460168975496e-07 2.8164460168975496e-07 3.960305070220169e-07 3.960305070220169e-07 8.44933329127443e-07 1.243911055383896e-06
4645 0 0 0 0 4.938971597456034e-07 4.938971597456034e-07
4646 0 0 0 0 0 0
4647 0 0 0 0 0 0
4648 0 0 0 0 0 0
4649 0 0 3.546674053206495e-07 3.546674053206495e-07 3.546674053206495e-07 3.546674053206495e-07
4650 0 0 0 0 0.008130081300813009 0.008130081300813009
4651 0 0 1.6533236558788677e-06 1.6493063429847992e-06 1.6533236558788677e-06 1.6493063429847992e-06
4652 0 0 0 0 0 0
4653 0 0 0 0 0.007575757575757576 0.007575757575757576
4654 0 0 0 0 0.006493506493506494 0.006493506493506494
4655 8.094909030761464e-07 5.969297515160524e-07 6.519329812895235e-05 6.519329812895235e-05 1.34915077704339e-06 5.077379259921199e-06
4656 0 0 3.6157629910748505e-07 3.6157629910748505e-07 3.6157629910748505e-07 3.6157629910748505e-07
4657 0 0 5.352478076918857e-07 5.352478076918857e-07 5.352478076918857e-07 5.352478076918857e-07
4658 0 0 0.007352941176470588 0.007352941176470588 1.137417039644671e-05 1.137417039644671e-05
4659 5.178328694413878e-07 5.178328694413878e-07 0 0 1.0356652025812919e-06 1.0356652025812919e-06
4660 0 0 0 0 0 0
4661 3.450107988380036e-06 3.450107988380036e-06 0 0 3.450107988380036e-06 3.450107988380036e-06
4662 0 0 0 0 0.010526315789473684 0.010526315789473684
4663 0 0 0 0 9.236032348279696e-07 9.236032348279696e-07
4664 0 0 0 0 0 0
4665 0 0 0 0 0.007692307692307693 0.007692307692307693
4666 0 0 0 0 0.009523809523809525 0.009523809523809525
4667 0 0 1.0024439583705074e-06 1.0024439583705074e-06 1.0024439583705074e-06 1.0024439583705074e-06
4668 0 0 0 0 6.339670679466884e-07 6.339670679466884e-07
4669 0 0 0 0 0 0
4670 0 0 0 0 0.014925373134328358 0.014925373134328358
4671 0 0 0 0 0.0036101083032490976 0.0036101083032490976
4672 0 0 1.3574967759451571e-05 1.3574967759451571e-05 1.3574967759451571e-05 1.3574967759451571e-05
4673 0 0 0.0007911392405063291 0.0007911392405063291 0.0007911392405063291 0.0007911392405063291
4674 0 0 0 0 0.00011978917105893628 0.00011978917105893628
4675 0 0 0 0 0.029411764705882353 0.029411764705882353
4676 5.683833359100045e-07 5.683833359100045e-07 5.683665373064427e-07 5.683665373064427e-07 1.7050763533191015e-06 0.013333333333333334
4677 0 0 0 0 0 0
4678 0 0 0 0 0.025 0.025
4679 0 0 0 0 0.005 0.005
4680 0 0 0 0 0 0
4681 0 0 0 0 0.011904761904761904 0.011904761904761904
4682 0 0 0 0 0 0
4683 0 0 0 0 0 0
4684 0 0 0 0 0 0
4685 0 0 0 0 0 0
4686 0 0 0 0 0 0
4687 0 0 3.975103134050813e-07 3.975103134050813e-07 7.950203107813897e-07 7.950203107813897e-07
4688 5.277320556588444e-07 5.277320556588444e-07 0 0 5.277320556588444e-07 5.277320556588444e-07
4689 0 0 0 0 0 0
4690 0 0 0 0 0 0
4691 0 0 0 0 0.011111111111111112 0.011111111111111112
4692 0 0 0 0 0 0
4693 0 0 0 0 1.456293006152838e-06 1.456293006152838e-06
4694 8.519411479055027e-06 8.519411479055027e-06 0 0 1.1333028600786512e-05 3.338340844600234e-05
4695 0 0 0 0 0.017543859649122806 0.017543859649122806
4696 0 0 0.00015595757953836556 0.00015595757953836556 0.0003082139004469102 0.0003082139004469102
4697 0 0 0 0 0 0
4698 0 0 0 0 0 0
4699 0 0 0 0 0.010309278350515464 0.010309278350515464
4700 0 0 0 0 0.0125 0.0125
4701 0 0 0 0 0 0
4702 0 0 0 0 0 0
4703 0 0 0 0 0 0
4704 0 0 0 0 0 0
4705 0 0 0 0 0.00625 0.00625
4706 0 0 0 0 0 0
4707 0 0 0 0 0 0
4708 0 0 0 0 0 0
4709 0 0 0 0 0.0013297872340425532 0.0013297872340425532
4710 0 0 0 0 0.009174311926605505 0.009174311926605505
4711 0 0 0 0 0 0
4712 0 0 0 0 0 0
4713 0 0 0 0 0 0
4714 0 0 0 0 0 0
4715 0 0 0 0 0 0
4716 6.674832211405286e-07 6.674832211405286e-07 0.0010193679918450561 0.0010193679918450561 2.0024469902220515e-06 9.556483596295907e-06
4717 0 0 0 0 0 0
4718 0 0 0.0021551724137931034 0.0021551724137931034 0.0020512820512820513 0.0020512820512820513
4719 0 0 9.805051072059772e-07 9.805051072059772e-07 1.4707569397666202e-06 0.005235602094240838
4720 0 0 0 0 0 0
4721 0 0 0 0 0 0
4722 0 0 0 0 7.046719751955464e-05 7.046719751955464e-05
4723 0 0 0 0 0 0
4724 3.5584883826029774e-07 3.5584883826029774e-07 0 0 3.5584883826029774e-07 3.5584883826029774e-07
4725 0 0 0 0 0 0
4726 0 0 0 0 0.0017094017094017094 0.0017094017094017094
4727 0 0 0 0 4.934616333580064e-05 4.934616333580064e-05
4728 0 0 0 0 0 0
4729 0 0 0 0 0.01694915254237288 0.01694915254237288
4730 0 0 0 0 0 0
4731 0 0 0 0 0.00038774718883288094 0.00038774718883288094
4732 0 0 0 0 0.008064516129032258 0.008064516129032258
4733 0 0 0 0 0.029411764705882353 0.029411764705882353
4734 0 0 0 0 0 0
4735 0 0 0 0 0 0
4736 0 0 0 0 0.00016268098259313488 0.00016268098259313488
4737 0 0 0 0 0.005780346820809248 0.005780346820809248
4738 0 0 0 0 0 0
4739 0 0 0.00037230081906180194 0.00037230081906180194 0.000744324525493115 0.000744324525493115
4740 8.156433876606205e-06 2.501626056937009e-05 1.11964529637011e-05 2.4132438824267582e-05 2.0793213095245712e-05 0.0001350621285791464
4741 2.67079750013354e-05 4.649324685589418e-05 0 0 3.24393060583648e-05 7.829627309740057e-05
4742 0 0 0 0 0.007042253521126761 0.007042253521126761
4743 0 0 0 0 0.008403361344537815 0.008403361344537815
4744 0 0 0 0 0.014492753623188406 0.014492753623188406
4745 0 0 0 0 0 0
4746 0 0 0 0 5.442680411248932e-06 5.442680411248932e-06
4747 0 0 0 0 0 0
4748 0 0 0.003861003861003861 0.003861003861003861 7.226798994174116e-07 7.226798994174116e-07
4749 0 0 0 0 0.010752688172043012 0.010752688172043012
4750 0.00011904761904761905 0.00011904761904761905 0 0 0.0001463985945734921 0.00027085590465872155
4751 0 0 4.1449608881490595e-07 4.1449608881490595e-07 4.1449608881490595e-07 4.1449608881490595e-07
4752 0 0 0.0029585798816568047 0.0029585798816568047 0.001892147587511826 0.001892147587511826
4753 0 0 0 0 0 0
4754 0 0 8.309816552489787e-07 8.309816552489787e-07 8.309816552489787e-07 8.309816552489787e-07
4755 0 0 1.021442808395715e-06 1.0082942283221783e-06 1.021442808395715e-06 1.0082942283221783e-06
4756 0 0 0 0 0.003875968992248062 0.003875968992248062
4757 0 0 1.0 1.0 1.0 1.0
4758 0 0 0 0 0 0
4759 0 0 0 0 0 0
4760 0 0 0 0 0 0
4761 0 0 0 0 0.010869565217391304 0.010869565217391304
4762 8.265535280197514e-07 8.265535280197514e-07 0 0 6.077708363595256e-07 6.077708363595256e-07
4763 0 0 0 0 0 0
4764 0 0 0 0 0.006711409395973154 0.006711409395973154
4765 0 0 0 0 0.006666666666666667 0.006666666666666667
4766 0 0 0 0 0.006289308176100629 0.006289308176100629
4767 0 0 0.0016313213703099511 0.0016313213703099511 0.0016313213703099511 0.0016313213703099511
4768 0 0 0 0 0.007874015748031496 0.007874015748031496
4769 0 0 0 0 0.003861003861003861 0.003861003861003861
4770 1.2818828294999695e-05 0.0006009615384615385 1.2818732441007125e-05 0.0005866823115283074 2.6169384277113483e-05 0.004975124378109453
4771 0 0 0 0 0.009009009009009009 0.009009009009009009
4772 0 0 0 0 0 0
4773 0 0 0 0 0 0
4774 2.584426761222227e-06 2.584426761222227e-06 3.3855154108661503e-06 3.3855154108661503e-06 7.748694345002867e-06 1.089502642043907e-05
4775 0 0 0 0 9.202010823405131e-07 9.202010823405131e-07
4776 0 0 0 0 1.7872142691187246e-05 1.7872142691187246e-05
4777 0 0 0 0 0.012658227848101266 0.012658227848101266
4778 0 0 0 0 0 0
4779 0 0 0 0 0.00012403870007442322 0.00012403870007442322
4780 0 0 0 0 0 0
4781 0 0 0 0 0 0
4782 0 0 0 0 0.00011014428901861439 0.00011014428901861439
4783 0 0 0 0 0.0005733944954128441 0.0005733944954128441
4784 0 0 0 0 0 0
4785 0 0 0 0 0 0
4786 0 0 3.938077666767744e-06 3.938077666767744e-06 3.938077666767744e-06 3.938077666767744e-06
4787 0 0 0 0 1.7609664183704018e-05 1.7609664183704018e-05
4788 0 0 0 0 0 0
4789 1.2391020970563891e-06 1.2391020970563891e-06 0 0 1.87932656211973e-06 1.87932656211973e-06
4790 0 0 0 0 0.006666666666666667 0.006666666666666667
4791 0 0 0 0 0.009433962264150943 0.009433962264150943
4792 0 0 1.0686268607910475e-06 9.217269476090403e-06 1.0686268607910475e-06 9.217269476090403e-06
4793 0 0 0 0 0.007142857142857143 0.007142857142857143
4794 0 0 0 0 0 0
4795 0 0 0 0 0 0
4796 0 0 0 0 1.270194504884533e-06 1.270194504884533e-06
4797 0 0 0 0 0 0
4798 0 0 0 0 0.00022232103156958648 0.00022232103156958648
4799 0 0 0 0 0.005434782608695652 0.005434782608695652
4800 0 0 0 0 0.0064516129032258064 0.0064516129032258064
4801 0 0 0 0 0 0
4802 0 0 0 0 0 0
4803 0 0 0 0 0 0
4804 0 0 2.658506823057761e-06 2.658506823057761e-06 2.658506823057761e-06 2.658506823057761e-06
4805 0 0 0 0 2.3544369364066585e-05 2.3544369364066585e-05
4806 0 0 0 0 0 0
4807 0 0 1.460368163681958e-06 1.4962332328363345e-06 1.460368163681958e-06 1.4962332328363345e-06
4808 0 0 0 0 0 0
4809 0 0 0 0 0.014084507042253521 0.014084507042253521
4810 0 0 0 0 0.011235955056179775 0.011235955056179775
4811 0 0 0.0013717421124828531 0.0013717421124828531 0.00029235491887151 0.00029235491887151
4812 0 0 0 0 3.9675139954056184e-06 3.9675139954056184e-06
4813 0 0 0 0 0.007462686567164179 0.007462686567164179
